CustomerID,Region,TransactionsCount,LastVisit,StoreCleanliness,StaffHelpfulness,CheckoutEfficiency
7969,Midwest,8,2023-01-06 12:48:00,Good,Good,Good
7970,West,4,2023-01-06 12:49:00,Good,Average,Good
7971,West,4,2023-01-06 12:50:00,Average,Poor,Good
7972,South,5,2023-01-06 12:51:00,Good,Good,Good
7974,West,4,2023-01-06 12:53:00,Poor,Good,Poor
7975,South,5,2023-01-06 12:54:00,Poor,Average,Average
7977,West,10,2023-01-06 12:56:00,Average,Average,Good
7978,West,5,2023-01-06 12:57:00,Average,Average,Average
7979,South,7,2023-01-06 12:58:00,Good,Average,Average
7980,South,3,2023-01-06 12:59:00,Average,Average,Average
7983,South,10,2023-01-06 13:02:00,Average,Average,Average
7985,Midwest,6,2023-01-06 13:04:00,Average,Good,Average
7986,West,5,2023-01-06 13:05:00,Average,Average,Good
7987,West,5,2023-01-06 13:06:00,Average,Good,Average
7988,Midwest,9,2023-01-06 13:07:00,Good,Good,Poor
7989,West,6,2023-01-06 13:08:00,Good,Good,Poor
7990,West,2,2023-01-06 13:09:00,Good,Good,Good
7991,South,2,2023-01-06 13:10:00,Average,Average,Poor
7993,Midwest,6,2023-01-06 13:12:00,Good,Good,Good
7994,Midwest,7,2023-01-06 13:13:00,Poor,Good,Poor
7996,Midwest,6,2023-01-06 13:15:00,Good,Good,Average
7998,Midwest,6,2023-01-06 13:17:00,Good,Average,Good
7999,West,5,2023-01-06 13:18:00,Good,Good,Average
8001,South,3,2023-01-06 13:20:00,Average,Poor,Good
8002,South,4,2023-01-06 13:21:00,Good,Good,Average
8004,West,7,2023-01-06 13:23:00,Good,Average,Average
8005,South,5,2023-01-06 13:24:00,Good,Poor,Good
8006,Midwest,6,2023-01-06 13:25:00,Good,Average,Average
8007,West,2,2023-01-06 13:26:00,Good,Good,Average
8008,Midwest,3,2023-01-06 13:27:00,Poor,Poor,Good
8009,South,4,2023-01-06 13:28:00,Good,Average,Good
8011,West,3,2023-01-06 13:30:00,Good,Average,Average
8012,Midwest,4,2023-01-06 13:31:00,Average,Good,Average
8013,South,3,2023-01-06 13:32:00,Good,Good,Average
8015,South,3,2023-01-06 13:34:00,Good,Good,Average
8016,West,7,2023-01-06 13:35:00,Good,Good,Average
8017,Midwest,8,2023-01-06 13:36:00,Average,Average,Average
8018,South,7,2023-01-06 13:37:00,Average,Good,Good
8019,Midwest,4,2023-01-06 13:38:00,Good,Good,Average
8020,West,4,2023-01-06 13:39:00,Good,Good,Average
8021,Midwest,6,2023-01-06 13:40:00,Average,Good,Poor
8022,West,7,2023-01-06 13:41:00,Average,Good,Average
8023,West,4,2023-01-06 13:42:00,Poor,Average,Average
8024,Midwest,3,2023-01-06 13:43:00,Good,Good,Good
8026,Midwest,1,2023-01-06 13:45:00,Poor,Good,Average
8027,West,6,2023-01-06 13:46:00,Average,Poor,Good
8029,South,2,2023-01-06 13:48:00,Average,Good,Average
8030,West,7,2023-01-06 13:49:00,Good,Average,Average
8031,Midwest,9,2023-01-06 13:50:00,Average,Average,Average
8032,South,8,2023-01-06 13:51:00,Good,Poor,Average
8035,West,5,2023-01-06 13:54:00,Poor,Good,Average
8037,Midwest,6,2023-01-06 13:56:00,Average,Poor,Average
8038,West,6,2023-01-06 13:57:00,Average,Good,Average
8039,Midwest,5,2023-01-06 13:58:00,Good,Good,Good
8040,West,10,2023-01-06 13:59:00,Good,Average,Average
8041,West,4,2023-01-06 14:00:00,Average,Good,Average
8042,Midwest,9,2023-01-06 14:01:00,Good,Poor,Average
8044,South,5,2023-01-06 14:03:00,Average,Good,Good
8045,Midwest,7,2023-01-06 14:04:00,Good,Good,Good
8047,South,5,2023-01-06 14:06:00,Good,Good,Poor
8049,West,9,2023-01-06 14:08:00,Average,Good,Average
8053,West,3,2023-01-06 14:12:00,Average,Good,Average
8054,South,5,2023-01-06 14:13:00,Average,Good,Good
8055,West,3,2023-01-06 14:14:00,Good,Good,Average
8056,Midwest,3,2023-01-06 14:15:00,Average,Average,Average
8057,Midwest,3,2023-01-06 14:16:00,Poor,Good,Good
8059,Midwest,4,2023-01-06 14:18:00,Good,Average,Average
8060,South,1,2023-01-06 14:19:00,Good,Good,Good
8061,South,0,2023-01-06 14:20:00,Good,Good,Good
8062,Midwest,2,2023-01-06 14:21:00,Average,Average,Average
8063,West,4,2023-01-06 14:22:00,Average,Good,Average
8065,West,4,2023-01-06 14:24:00,Good,Good,Average
8067,Midwest,2,2023-01-06 14:26:00,Poor,Good,Average
8068,Midwest,3,2023-01-06 14:27:00,Average,Average,Poor
8069,Midwest,5,2023-01-06 14:28:00,Good,Good,Average
8070,South,4,2023-01-06 14:29:00,Good,Average,Average
8071,Midwest,4,2023-01-06 14:30:00,Good,Good,Average
8072,Midwest,7,2023-01-06 14:31:00,Average,Poor,Average
8073,South,4,2023-01-06 14:32:00,Good,Average,Average
8074,South,6,2023-01-06 14:33:00,Poor,Average,Average
8075,West,2,2023-01-06 14:34:00,Average,Poor,Good
8077,South,3,2023-01-06 14:36:00,Poor,Good,Average
8078,South,6,2023-01-06 14:37:00,Poor,Poor,Average
8079,Midwest,6,2023-01-06 14:38:00,Average,Average,Average
8080,Midwest,4,2023-01-06 14:39:00,Good,Poor,Average
8081,Midwest,6,2023-01-06 14:40:00,Average,Good,Good
8085,South,2,2023-01-06 14:44:00,Average,Average,Average
8086,South,5,2023-01-06 14:45:00,Average,Poor,Good
8087,West,4,2023-01-06 14:46:00,Good,Good,Average
8088,South,5,2023-01-06 14:47:00,Good,Good,Good
8090,West,3,2023-01-06 14:49:00,Average,Average,Good
8091,West,8,2023-01-06 14:50:00,Poor,Average,Average
8092,Midwest,7,2023-01-06 14:51:00,Good,Good,Good
8093,South,3,2023-01-06 14:52:00,Good,Good,Average
8094,West,2,2023-01-06 14:53:00,Average,Average,Good
8095,South,9,2023-01-06 14:54:00,Good,Good,Average
8096,West,6,2023-01-06 14:55:00,Average,Poor,Good
8099,Midwest,7,2023-01-06 14:58:00,Average,Good,Average
8100,South,5,2023-01-06 14:59:00,Average,Good,Average
8101,West,8,2023-01-06 15:00:00,Good,Good,Average
8102,West,4,2023-01-06 15:01:00,Average,Average,Good
8103,Midwest,7,2023-01-06 15:02:00,Good,Average,Good
8105,West,5,2023-01-06 15:04:00,Average,Good,Good
8106,South,2,2023-01-06 15:05:00,Good,Poor,Good
8108,Midwest,11,2023-01-06 15:07:00,Poor,Average,Good
8109,South,4,2023-01-06 15:08:00,Good,Average,Average
8110,West,6,2023-01-06 15:09:00,Good,Poor,Average
8111,Midwest,7,2023-01-06 15:10:00,Average,Good,Average
8112,Midwest,5,2023-01-06 15:11:00,Good,Poor,Good
8113,West,4,2023-01-06 15:12:00,Average,Average,Poor
8114,South,7,2023-01-06 15:13:00,Average,Average,Good
8115,Midwest,6,2023-01-06 15:14:00,Good,Average,Average
8116,Midwest,8,2023-01-06 15:15:00,Good,Good,Good
8117,South,5,2023-01-06 15:16:00,Average,Average,Poor
8120,South,6,2023-01-06 15:19:00,Good,Good,Poor
8121,Midwest,6,2023-01-06 15:20:00,Good,Average,Good
8122,South,11,2023-01-06 15:21:00,Good,Average,Average
8124,South,3,2023-01-06 15:23:00,Good,Average,Average
8125,Midwest,6,2023-01-06 15:24:00,Good,Average,Good
8128,West,4,2023-01-06 15:27:00,Average,Good,Average
8129,West,2,2023-01-06 15:28:00,Good,Good,Average
8131,West,5,2023-01-06 15:30:00,Good,Average,Good
8132,South,2,2023-01-06 15:31:00,Good,Poor,Average
8133,West,6,2023-01-06 15:32:00,Good,Good,Average
8134,Midwest,5,2023-01-06 15:33:00,Average,Average,Average
8135,South,5,2023-01-06 15:34:00,Good,Poor,Good
8137,Midwest,5,2023-01-06 15:36:00,Good,Average,Average
8138,West,5,2023-01-06 15:37:00,Good,Good,Good
8139,South,7,2023-01-06 15:38:00,Good,Good,Average
8140,Midwest,5,2023-01-06 15:39:00,Poor,Good,Good
8142,South,3,2023-01-06 15:41:00,Good,Good,Average
8143,South,5,2023-01-06 15:42:00,Good,Average,Average
8144,Midwest,5,2023-01-06 15:43:00,Average,Poor,Good
8145,West,7,2023-01-06 15:44:00,Average,Good,Poor
8147,Midwest,5,2023-01-06 15:46:00,Good,Good,Average
8148,West,4,2023-01-06 15:47:00,Average,Good,Good
8149,Midwest,7,2023-01-06 15:48:00,Average,Average,Average
8150,Midwest,4,2023-01-06 15:49:00,Good,Average,Average
8151,South,7,2023-01-06 15:50:00,Good,Average,Average
8152,West,5,2023-01-06 15:51:00,Good,Good,Good
8154,West,7,2023-01-06 15:53:00,Average,Good,Good
8155,West,3,2023-01-06 15:54:00,Good,Poor,Average
8157,South,8,2023-01-06 15:56:00,Average,Poor,Average
8158,Midwest,5,2023-01-06 15:57:00,Good,Good,Good
8159,Midwest,4,2023-01-06 15:58:00,Average,Average,Average
8160,West,4,2023-01-06 15:59:00,Average,Average,Good
8161,West,5,2023-01-06 16:00:00,Good,Good,Average
8163,Midwest,6,2023-01-06 16:02:00,Average,Good,Average
8164,Midwest,10,2023-01-06 16:03:00,Good,Good,Good
8165,Midwest,6,2023-01-06 16:04:00,Average,Good,Good
8166,Midwest,5,2023-01-06 16:05:00,Good,Average,Good
8168,South,5,2023-01-06 16:07:00,Good,Good,Good
8169,Midwest,8,2023-01-06 16:08:00,Good,Average,Average
8171,West,4,2023-01-06 16:10:00,Poor,Good,Average
8172,West,6,2023-01-06 16:11:00,Good,Average,Good
8173,Midwest,7,2023-01-06 16:12:00,Average,Good,Average
8174,Midwest,6,2023-01-06 16:13:00,Good,Good,Good
8175,South,5,2023-01-06 16:14:00,Good,Good,Average
8176,Midwest,9,2023-01-06 16:15:00,Good,Poor,Average
8178,South,6,2023-01-06 16:17:00,Average,Good,Good
8184,West,6,2023-01-06 16:23:00,Average,Average,Good
8185,Midwest,5,2023-01-06 16:24:00,Good,Good,Good
8188,West,7,2023-01-06 16:27:00,Good,Good,Average
8189,South,5,2023-01-06 16:28:00,Good,Good,Good
8190,Midwest,7,2023-01-06 16:29:00,Good,Good,Average
8191,West,6,2023-01-06 16:30:00,Good,Poor,Good
8192,Midwest,5,2023-01-06 16:31:00,Good,Good,Good
8193,Midwest,6,2023-01-06 16:32:00,Good,Good,Average
8195,Midwest,6,2023-01-06 16:34:00,Average,Average,Average
8196,Midwest,3,2023-01-06 16:35:00,Average,Good,Average
8197,South,8,2023-01-06 16:36:00,Good,Good,Good
8198,Midwest,3,2023-01-06 16:37:00,Good,Good,Good
8199,South,3,2023-01-06 16:38:00,Good,Good,Average
8202,Midwest,4,2023-01-06 16:41:00,Good,Poor,Average
8203,West,5,2023-01-06 16:42:00,Good,Average,Average
8204,Midwest,6,2023-01-06 16:43:00,Poor,Poor,Poor
8205,South,3,2023-01-06 16:44:00,Poor,Average,Poor
8206,Midwest,5,2023-01-06 16:45:00,Good,Average,Good
8209,Midwest,8,2023-01-06 16:48:00,Average,Average,Good
8212,West,5,2023-01-06 16:51:00,Good,Poor,Average
8214,South,6,2023-01-06 16:53:00,Good,Average,Good
8215,Midwest,4,2023-01-06 16:54:00,Average,Good,Average
8216,South,6,2023-01-06 16:55:00,Poor,Good,Good
8217,South,4,2023-01-06 16:56:00,Good,Good,Good
8218,Midwest,5,2023-01-06 16:57:00,Average,Average,Good
8219,Midwest,4,2023-01-06 16:58:00,Average,Average,Poor
8220,South,5,2023-01-06 16:59:00,Good,Good,Good
8221,West,3,2023-01-06 17:00:00,Average,Good,Good
8224,West,3,2023-01-06 17:03:00,Average,Good,Good
8225,Midwest,4,2023-01-06 17:04:00,Good,Average,Average
8226,South,8,2023-01-06 17:05:00,Average,Good,Good
8227,Midwest,3,2023-01-06 17:06:00,Average,Good,Good
8229,South,2,2023-01-06 17:08:00,Average,Poor,Average
8230,South,4,2023-01-06 17:09:00,Average,Good,Average
8232,Midwest,6,2023-01-06 17:11:00,Good,Good,Good
8233,West,2,2023-01-06 17:12:00,Good,Average,Good
8234,South,3,2023-01-06 17:13:00,Good,Good,Good
8236,South,12,2023-01-06 17:15:00,Poor,Good,Good
8237,South,6,2023-01-06 17:16:00,Poor,Average,Average
8238,West,6,2023-01-06 17:17:00,Good,Average,Good
8239,South,5,2023-01-06 17:18:00,Good,Good,Good
8241,South,6,2023-01-06 17:20:00,Good,Average,Average
8242,South,3,2023-01-06 17:21:00,Average,Good,Good
8244,Midwest,8,2023-01-06 17:23:00,Good,Average,Good
8245,Midwest,5,2023-01-06 17:24:00,Good,Average,Average
8246,South,6,2023-01-06 17:25:00,Poor,Good,Good
8248,South,4,2023-01-06 17:27:00,Average,Good,Good
8249,West,7,2023-01-06 17:28:00,Good,Good,Good
8250,West,4,2023-01-06 17:29:00,Good,Average,Average
8251,West,4,2023-01-06 17:30:00,Average,Average,Average
8252,West,4,2023-01-06 17:31:00,Average,Average,Average
8254,South,5,2023-01-06 17:33:00,Average,Good,Good
8255,Midwest,5,2023-01-06 17:34:00,Good,Average,Good
8256,West,9,2023-01-06 17:35:00,Average,Good,Good
8257,Midwest,6,2023-01-06 17:36:00,Good,Average,Average
8258,West,4,2023-01-06 17:37:00,Average,Average,Poor
8259,South,7,2023-01-06 17:38:00,Good,Good,Average
8260,West,5,2023-01-06 17:39:00,Average,Good,Good
8263,West,4,2023-01-06 17:42:00,Average,Good,Poor
8265,West,6,2023-01-06 17:44:00,Good,Good,Good
8267,South,2,2023-01-06 17:46:00,Good,Good,Poor
8268,Midwest,5,2023-01-06 17:47:00,Average,Good,Average
8269,South,3,2023-01-06 17:48:00,Poor,Good,Good
8270,South,9,2023-01-06 17:49:00,Poor,Average,Good
8271,Midwest,1,2023-01-06 17:50:00,Good,Good,Good
8274,South,0,2023-01-06 17:53:00,Poor,Average,Average
8275,South,6,2023-01-06 17:54:00,Average,Good,Average
8276,South,3,2023-01-06 17:55:00,Average,Good,Good
8277,South,9,2023-01-06 17:56:00,Good,Average,Good
8278,Midwest,5,2023-01-06 17:57:00,Average,Good,Average
8279,Midwest,9,2023-01-06 17:58:00,Good,Good,Average
8281,Midwest,4,2023-01-06 18:00:00,Good,Good,Good
8282,West,2,2023-01-06 18:01:00,Poor,Poor,Average
8283,West,3,2023-01-06 18:02:00,Good,Average,Good
8284,Midwest,3,2023-01-06 18:03:00,Good,Good,Average
8285,South,2,2023-01-06 18:04:00,Average,Good,Good
8286,West,6,2023-01-06 18:05:00,Good,Average,Average
8287,Midwest,2,2023-01-06 18:06:00,Good,Average,Good
8290,South,2,2023-01-06 18:09:00,Good,Good,Good
8291,West,8,2023-01-06 18:10:00,Poor,Good,Good
8292,South,5,2023-01-06 18:11:00,Average,Poor,Good
8295,West,6,2023-01-06 18:14:00,Poor,Good,Good
8296,West,5,2023-01-06 18:15:00,Good,Good,Good
8297,South,7,2023-01-06 18:16:00,Poor,Average,Poor
8298,South,4,2023-01-06 18:17:00,Good,Good,Average
8300,West,5,2023-01-06 18:19:00,Average,Good,Good
8301,West,5,2023-01-06 18:20:00,Average,Good,Average
8302,Midwest,6,2023-01-06 18:21:00,Good,Poor,Good
8303,South,6,2023-01-06 18:22:00,Good,Good,Good
8308,Midwest,5,2023-01-06 18:27:00,Average,Poor,Average
8309,Midwest,3,2023-01-06 18:28:00,Good,Good,Poor
8310,South,7,2023-01-06 18:29:00,Average,Average,Average
8311,Midwest,2,2023-01-06 18:30:00,Good,Good,Average
8312,Midwest,3,2023-01-06 18:31:00,Good,Average,Average
8314,South,5,2023-01-06 18:33:00,Good,Average,Average
8315,Midwest,7,2023-01-06 18:34:00,Good,Poor,Poor
8316,Midwest,6,2023-01-06 18:35:00,Good,Average,Average
8317,West,6,2023-01-06 18:36:00,Good,Good,Average
8318,South,5,2023-01-06 18:37:00,Good,Good,Poor
8319,West,3,2023-01-06 18:38:00,Good,Good,Good
8320,Midwest,5,2023-01-06 18:39:00,Average,Average,Average
8322,South,5,2023-01-06 18:41:00,Poor,Poor,Average
8324,Midwest,5,2023-01-06 18:43:00,Good,Good,Average
8326,West,9,2023-01-06 18:45:00,Average,Average,Average
8328,West,3,2023-01-06 18:47:00,Average,Good,Good
8329,West,6,2023-01-06 18:48:00,Good,Good,Good
8330,Midwest,3,2023-01-06 18:49:00,Good,Good,Good
8331,South,5,2023-01-06 18:50:00,Average,Poor,Good
8332,South,3,2023-01-06 18:51:00,Good,Good,Good
8333,West,4,2023-01-06 18:52:00,Average,Poor,Good
8334,Midwest,5,2023-01-06 18:53:00,Good,Good,Good
8335,West,8,2023-01-06 18:54:00,Average,Average,Good
8336,Midwest,4,2023-01-06 18:55:00,Poor,Average,Good
8337,West,4,2023-01-06 18:56:00,Poor,Average,Good
8338,Midwest,2,2023-01-06 18:57:00,Average,Average,Average
8339,Midwest,6,2023-01-06 18:58:00,Good,Good,Average
8340,West,4,2023-01-06 18:59:00,Good,Average,Good
8341,West,4,2023-01-06 19:00:00,Good,Average,Good
8342,South,8,2023-01-06 19:01:00,Good,Good,Good
8344,Midwest,5,2023-01-06 19:03:00,Average,Poor,Good
8345,West,10,2023-01-06 19:04:00,Average,Average,Good
8346,West,4,2023-01-06 19:05:00,Average,Good,Average
8347,West,4,2023-01-06 19:06:00,Good,Average,Good
8349,Midwest,6,2023-01-06 19:08:00,Good,Poor,Good
8350,South,3,2023-01-06 19:09:00,Poor,Good,Average
8351,West,5,2023-01-06 19:10:00,Average,Average,Average
8353,West,4,2023-01-06 19:12:00,Average,Average,Average
8354,South,5,2023-01-06 19:13:00,Average,Good,Poor
8356,Midwest,4,2023-01-06 19:15:00,Good,Average,Average
8357,Midwest,4,2023-01-06 19:16:00,Good,Average,Good
8358,South,6,2023-01-06 19:17:00,Good,Good,Average
8361,West,2,2023-01-06 19:20:00,Good,Good,Good
8364,Midwest,2,2023-01-06 19:23:00,Average,Average,Poor
8365,South,4,2023-01-06 19:24:00,Average,Average,Good
8366,West,5,2023-01-06 19:25:00,Average,Good,Good
8367,Midwest,8,2023-01-06 19:26:00,Good,Average,Average
8368,West,5,2023-01-06 19:27:00,Good,Good,Poor
8369,South,3,2023-01-06 19:28:00,Poor,Average,Poor
8372,Midwest,2,2023-01-06 19:31:00,Good,Good,Average
8373,Midwest,7,2023-01-06 19:32:00,Average,Average,Poor
8374,South,5,2023-01-06 19:33:00,Poor,Good,Good
8375,South,6,2023-01-06 19:34:00,Good,Good,Good
8376,Midwest,6,2023-01-06 19:35:00,Poor,Good,Poor
8379,South,1,2023-01-06 19:38:00,Good,Average,Good
8380,Midwest,1,2023-01-06 19:39:00,Good,Good,Good
8381,South,9,2023-01-06 19:40:00,Average,Good,Average
8383,South,6,2023-01-06 19:42:00,Good,Good,Good
8384,West,1,2023-01-06 19:43:00,Poor,Average,Good
8385,Midwest,7,2023-01-06 19:44:00,Average,Poor,Good
8386,Midwest,4,2023-01-06 19:45:00,Good,Good,Good
8387,West,7,2023-01-06 19:46:00,Good,Good,Poor
8388,Midwest,6,2023-01-06 19:47:00,Good,Good,Average
8389,South,7,2023-01-06 19:48:00,Average,Good,Good
8391,South,2,2023-01-06 19:50:00,Good,Average,Good
8393,West,1,2023-01-06 19:52:00,Good,Good,Good
8394,South,5,2023-01-06 19:53:00,Average,Average,Average
8395,West,2,2023-01-06 19:54:00,Good,Good,Average
8396,South,3,2023-01-06 19:55:00,Good,Poor,Good
8397,South,3,2023-01-06 19:56:00,Average,Average,Good
8398,Midwest,2,2023-01-06 19:57:00,Average,Good,Average
8399,West,5,2023-01-06 19:58:00,Good,Poor,Good
8400,West,2,2023-01-06 19:59:00,Average,Average,Good
8401,Midwest,9,2023-01-06 20:00:00,Average,Average,Average
8402,West,6,2023-01-06 20:01:00,Good,Good,Average
8403,South,4,2023-01-06 20:02:00,Average,Average,Average
8404,South,3,2023-01-06 20:03:00,Good,Poor,Average
8405,Midwest,5,2023-01-06 20:04:00,Average,Good,Average
8409,South,6,2023-01-06 20:08:00,Average,Good,Average
8410,Midwest,4,2023-01-06 20:09:00,Good,Good,Good
8411,Midwest,3,2023-01-06 20:10:00,Average,Good,Good
8412,West,4,2023-01-06 20:11:00,Good,Average,Good
8413,Midwest,3,2023-01-06 20:12:00,Good,Good,Average
8414,Midwest,7,2023-01-06 20:13:00,Good,Average,Good
8417,West,2,2023-01-06 20:16:00,Average,Good,Good
8418,South,5,2023-01-06 20:17:00,Average,Good,Good
8419,West,5,2023-01-06 20:18:00,Good,Poor,Average
8421,South,6,2023-01-06 20:20:00,Average,Good,Average
8422,Midwest,4,2023-01-06 20:21:00,Average,Average,Average
8426,Midwest,4,2023-01-06 20:25:00,Poor,Poor,Average
8428,West,4,2023-01-06 20:27:00,Average,Average,Poor
8429,Midwest,6,2023-01-06 20:28:00,Good,Good,Average
8432,South,4,2023-01-06 20:31:00,Good,Good,Good
8434,West,5,2023-01-06 20:33:00,Poor,Average,Good
8435,West,6,2023-01-06 20:34:00,Good,Good,Average
8437,Midwest,2,2023-01-06 20:36:00,Average,Poor,Good
8439,South,5,2023-01-06 20:38:00,Average,Average,Average
8440,Midwest,2,2023-01-06 20:39:00,Average,Average,Average
8441,Midwest,9,2023-01-06 20:40:00,Good,Good,Good
8443,South,6,2023-01-06 20:42:00,Good,Good,Good
8444,Midwest,4,2023-01-06 20:43:00,Good,Average,Good
8446,South,5,2023-01-06 20:45:00,Average,Average,Average
8447,South,0,2023-01-06 20:46:00,Good,Average,Average
8448,West,7,2023-01-06 20:47:00,Good,Good,Good
8450,West,4,2023-01-06 20:49:00,Poor,Average,Good
8451,South,5,2023-01-06 20:50:00,Average,Average,Good
8453,South,4,2023-01-06 20:52:00,Good,Average,Good
8454,Midwest,8,2023-01-06 20:53:00,Good,Average,Good
8455,West,6,2023-01-06 20:54:00,Good,Average,Good
8457,South,9,2023-01-06 20:56:00,Good,Poor,Average
8458,Midwest,11,2023-01-06 20:57:00,Average,Average,Good
8459,West,6,2023-01-06 20:58:00,Good,Average,Good
8460,Midwest,9,2023-01-06 20:59:00,Good,Average,Good
8461,West,5,2023-01-06 21:00:00,Average,Average,Average
8462,West,7,2023-01-06 21:01:00,Good,Poor,Average
8463,Midwest,3,2023-01-06 21:02:00,Good,Average,Average
8464,West,0,2023-01-06 21:03:00,Good,Good,Good
8465,West,3,2023-01-06 21:04:00,Poor,Average,Average
8466,Midwest,8,2023-01-06 21:05:00,Good,Average,Good
8467,Midwest,7,2023-01-06 21:06:00,Average,Average,Poor
8468,South,1,2023-01-06 21:07:00,Good,Good,Good
8469,Midwest,1,2023-01-06 21:08:00,Average,Average,Good
8472,Midwest,3,2023-01-06 21:11:00,Average,Good,Good
8473,Midwest,4,2023-01-06 21:12:00,Good,Good,Good
8475,West,5,2023-01-06 21:14:00,Good,Average,Poor
8476,South,3,2023-01-06 21:15:00,Good,Good,Good
8478,South,7,2023-01-06 21:17:00,Good,Good,Good
8479,South,3,2023-01-06 21:18:00,Average,Good,Good
8480,West,3,2023-01-06 21:19:00,Average,Average,Good
8483,West,5,2023-01-06 21:22:00,Average,Average,Average
8484,West,8,2023-01-06 21:23:00,Good,Good,Average
8485,South,3,2023-01-06 21:24:00,Good,Poor,Average
8486,West,6,2023-01-06 21:25:00,Average,Good,Average
8488,South,5,2023-01-06 21:27:00,Poor,Good,Average
8491,West,3,2023-01-06 21:30:00,Average,Average,Average
8493,Midwest,3,2023-01-06 21:32:00,Average,Good,Poor
8494,West,7,2023-01-06 21:33:00,Average,Good,Average
8496,West,3,2023-01-06 21:35:00,Good,Average,Average
8497,West,3,2023-01-06 21:36:00,Average,Good,Good
8498,South,4,2023-01-06 21:37:00,Poor,Good,Poor
8500,Midwest,7,2023-01-06 21:39:00,Good,Average,Good
8501,Midwest,4,2023-01-06 21:40:00,Good,Good,Good
8502,Midwest,13,2023-01-06 21:41:00,Good,Good,Good
8503,Midwest,8,2023-01-06 21:42:00,Good,Average,Good
8504,West,3,2023-01-06 21:43:00,Average,Average,Poor
8506,South,5,2023-01-06 21:45:00,Good,Average,Good
8508,South,5,2023-01-06 21:47:00,Average,Poor,Average
8509,West,7,2023-01-06 21:48:00,Good,Average,Good
8510,Midwest,12,2023-01-06 21:49:00,Average,Average,Good
8512,South,0,2023-01-06 21:51:00,Good,Average,Good
8513,South,10,2023-01-06 21:52:00,Good,Average,Average
8514,South,6,2023-01-06 21:53:00,Good,Average,Average
8515,Midwest,3,2023-01-06 21:54:00,Poor,Average,Good
8516,Midwest,3,2023-01-06 21:55:00,Good,Average,Average
8517,West,5,2023-01-06 21:56:00,Average,Good,Average
8518,West,5,2023-01-06 21:57:00,Average,Average,Average
8519,Midwest,4,2023-01-06 21:58:00,Average,Good,Good
8520,West,3,2023-01-06 21:59:00,Good,Average,Average
8521,Midwest,8,2023-01-06 22:00:00,Average,Good,Good
8522,Midwest,6,2023-01-06 22:01:00,Good,Good,Good
8524,Midwest,9,2023-01-06 22:03:00,Average,Good,Good
8525,South,5,2023-01-06 22:04:00,Good,Average,Average
8527,Midwest,5,2023-01-06 22:06:00,Good,Good,Poor
8528,West,4,2023-01-06 22:07:00,Average,Good,Good
8529,South,5,2023-01-06 22:08:00,Average,Average,Good
8530,South,4,2023-01-06 22:09:00,Average,Good,Good
8531,West,9,2023-01-06 22:10:00,Average,Poor,Good
8533,South,7,2023-01-06 22:12:00,Good,Good,Average
8534,West,5,2023-01-06 22:13:00,Good,Good,Good
8535,South,4,2023-01-06 22:14:00,Average,Average,Average
8536,Midwest,7,2023-01-06 22:15:00,Average,Good,Good
8538,West,4,2023-01-06 22:17:00,Good,Average,Good
8539,Midwest,5,2023-01-06 22:18:00,Good,Average,Average
8540,West,3,2023-01-06 22:19:00,Average,Average,Average
8541,South,5,2023-01-06 22:20:00,Good,Good,Average
8542,South,4,2023-01-06 22:21:00,Good,Average,Good
8543,West,2,2023-01-06 22:22:00,Average,Average,Good
8544,South,4,2023-01-06 22:23:00,Good,Poor,Good
8545,Midwest,6,2023-01-06 22:24:00,Good,Average,Average
8546,South,4,2023-01-06 22:25:00,Average,Good,Good
8547,West,5,2023-01-06 22:26:00,Good,Good,Poor
8548,Midwest,9,2023-01-06 22:27:00,Good,Average,Average
8549,Midwest,3,2023-01-06 22:28:00,Good,Average,Average
8551,West,7,2023-01-06 22:30:00,Poor,Poor,Good
8553,South,2,2023-01-06 22:32:00,Good,Good,Good
8554,Midwest,3,2023-01-06 22:33:00,Average,Average,Good
8555,Midwest,5,2023-01-06 22:34:00,Good,Average,Good
8556,South,4,2023-01-06 22:35:00,Good,Good,Good
8558,South,7,2023-01-06 22:37:00,Average,Average,Good
8559,West,7,2023-01-06 22:38:00,Average,Average,Good
8560,West,5,2023-01-06 22:39:00,Good,Average,Average
8562,West,1,2023-01-06 22:41:00,Average,Good,Good
8563,South,4,2023-01-06 22:42:00,Good,Good,Good
8564,West,5,2023-01-06 22:43:00,Average,Average,Average
8565,Midwest,6,2023-01-06 22:44:00,Good,Good,Good
8566,South,7,2023-01-06 22:45:00,Average,Good,Average
8567,West,4,2023-01-06 22:46:00,Good,Good,Good
8568,West,5,2023-01-06 22:47:00,Average,Good,Good
8569,Midwest,4,2023-01-06 22:48:00,Average,Good,Good
8570,Midwest,5,2023-01-06 22:49:00,Good,Good,Poor
8571,Midwest,3,2023-01-06 22:50:00,Average,Good,Average
8572,Midwest,2,2023-01-06 22:51:00,Average,Good,Good
8573,Midwest,3,2023-01-06 22:52:00,Good,Good,Good
8574,Midwest,9,2023-01-06 22:53:00,Poor,Good,Good
8575,West,7,2023-01-06 22:54:00,Average,Average,Average
8577,South,6,2023-01-06 22:56:00,Average,Good,Average
8579,Midwest,4,2023-01-06 22:58:00,Average,Poor,Good
8581,Midwest,2,2023-01-06 23:00:00,Poor,Average,Good
8582,West,7,2023-01-06 23:01:00,Poor,Good,Average
